,age_h,age_mean_h,age_max_h,emb0,emb1,emb2,dist_src_km,dist_tank_km,path_len_km,path_mean_rough,path_min_rough,path_mean_diam_m,path_min_diam_m,path_sum_L_over_D,path_wall_index,elevation_m,demand_lps,degree,inc_vel_mean_ms,inc_vel_min_ms,inc_abs_flow_m3s,inc_frac_sloshing,pressure_mean_m,pressure_min_m
J-745,118.51063537597656,61.53433609008789,121.51063537597656,-5026.958909503298,-560.8351360104733,2024.6643944041207,5.726931652000001,0.35383866239999995,5.725931652,145.44987680897313,140.0,0.3458840881056049,0.15239999999999998,17283.143,11937.41042266751,214.10910696000002,0.04227043158800001,2.0,0.2603369951248169,0.042850855737924576,0.004748927429318428,0.0,34.37797927856445,32.25330352783203
J-746,152.2908477783203,130.3609161376953,153.2908477783203,-5240.629318512242,-717.7427682163689,2184.01370727477,6.227300171200001,0.8542071816,6.2263001712,145.81554154415613,140.0,0.3315567526981038,0.15239999999999998,20320.756000000005,13850.986702734665,217.13897136,0.014510745172000001,1.0,0.000447253230959177,9.351872722618282e-05,1.4504093996947631e-05,0.0,31.175254821777344,28.892316818237305
J-747,13.830678939819336,13.303912162780762,56.41500473022461,-3453.1760429692263,1052.2774260310862,-807.141381782144,2.120665458400001,1.2357101016,2.1196654584,149.99999999999997,150.0,0.3047999999999999,0.30479999999999996,6954.283000000001,4380.923769313034,216.12709632000002,0.05993568658,3.0,0.12526555359363556,0.00039033929351717234,0.009106054902076721,0.0,32.080928802490234,29.447921752929688
J-748,53.12820816040039,52.55745315551758,66.98944091796875,-453.18874070306407,-1288.0751011622458,244.03653354071088,5.636175928000001,1.7742545160000003,5.635175928000001,150.0,150.0,0.26116384822461564,0.15239999999999998,23781.745000000006,14981.56056436608,198.61206912000003,0.05047215712000001,3.0,0.0754873976111412,0.004057271871715784,0.0013770004734396935,0.0,48.59535598754883,45.65127182006836
J-749,48.76436996459961,56.37356948852539,67.39736938476562,6528.839206491046,541.5554678835351,346.97506347315175,11.3165082808,2.0419429823999997,11.3155082808,150.00000000000003,150.0,0.23309741148745658,0.1016,52692.10300000002,33193.9448664644,175.48460712,0.08012454942800001,3.0,0.037597108632326126,0.00011384901881683618,0.0012192466529086232,0.0,69.87638854980469,65.50700378417969
J-75,140.19424438476562,135.97755432128906,141.60244750976562,1074.1593253963554,-3298.5105375205244,-1590.4200774628348,8.6249048248,2.0954344679999997,8.6239048248,150.0,150.0,0.23793545002728705,0.15239999999999998,39905.36530000002,25138.80487260722,186.52601760000002,0.0157725491,1.0,0.00048614482511766255,0.00010165084677282721,1.576532122271601e-05,0.0,60.19480895996094,57.01133728027344
J-750,135.1871337890625,133.58505249023438,138.7881622314453,6657.880436006942,531.5666412925465,299.5284802415637,11.506602592000002,2.2320372936,11.505602591999999,150.00000000000003,150.0,0.2326034497155349,0.1016,53627.606500000016,33783.27514241457,176.085246,0.017665254992,1.0,0.0005444822018034756,0.00011384901881683618,1.765716115187388e-05,0.0,69.27574920654297,64.90636444091797
J-751,15.58166217803955,8.390979766845703,25.287738800048828,-2686.635346671651,2625.074056281705,-729.4860094575879,1.5906133815999999,2.203923456000001,1.5896133816,150.0,150.0,0.28582799446317897,0.2032,5702.1965,3592.158700493436,208.75563024000002,0.006939921604,2.0,0.03715125471353531,0.005215977318584919,0.0012047879863530397,0.0,39.52426528930664,36.789920806884766
J-752,20.973012924194336,9.112590789794922,27.132137298583984,-2741.2791192550694,2642.7179426872517,-760.429031213824,1.5258616695999998,2.2313015064000004,1.5248616696,150.0,150.0,0.28933670886480783,0.2032,5383.5365,3391.415479613686,205.46443032000002,0.029652392308,3.0,0.0933457687497139,0.0052865976467728615,0.003027134807780385,0.0,42.816341400146484,40.081565856933594
J-753,38.62469482421875,35.46909713745117,52.91345977783203,-2628.0906640719995,2849.7473509044157,-1191.5942038413193,2.2020683944000004,2.799401462400001,2.2010683944,149.99999999999997,150.0,0.2628740046913646,0.2032,8711.325499999999,5487.79118496799,206.15468040000002,0.006309019640000001,2.0,0.0016648524906486273,0.00032778302556835115,5.398994835559279e-05,0.0,42.096290588378906,39.35972595214844
J-754,118.51063537597656,64.19861602783203,121.51063537597656,-5076.769759509734,-659.6786793925831,2092.739224181972,6.037660012000001,0.6645670224000001,6.0366600120000005,145.68408783197842,140.0,0.33592477397102743,0.15239999999999998,19322.043,13221.836936982838,216.10359624,0.0630901964,3.0,0.15035729110240936,0.021459292620420456,0.0031577975023537874,0.0,32.214778900146484,29.93410873413086
J-755,141.76934814453125,135.7047576904297,141.76934814453125,6610.457345878609,530.0485384594691,309.4706081307363,11.448919496800002,2.1743541984,11.447919496799999,150.0,150.0,0.22595749464885595,0.1016,57262.018500000006,36072.81123380983,186.96556968,0.007570823568,1.0,0.00023334955039899796,4.879239349975251e-05,7.567355623905314e-06,0.0,58.386932373046875,54.00628662109375
J-756,15.503668785095215,23.261018753051758,48.47683334350586,-2181.474008886352,1992.3979033224443,-576.2134171268099,3.0370679944000005,2.1784674744000005,3.0360679943999997,150.0,150.0,0.23784252091663238,0.15239999999999998,14337.189000000004,9031.863108710613,200.26170768000003,0.127442196728,3.0,0.032556239515542984,0.0008312780992127955,0.0005938734393566847,0.6666666666666666,47.70941162109375,45.00782012939453
J-757,65.04439544677734,59.447265625,76.22168731689453,-2502.926683193939,2160.05287632237,-941.8735394399782,3.6099030184000003,2.7513024984000003,3.6089030184,150.0,150.0,0.22428037522572405,0.15239999999999998,18095.949000000004,11399.733531462041,193.27684992000002,0.07255372586,1.0,0.003975584637373686,0.0008312780992127955,7.252048089867458e-05,0.0,54.69412612915039,51.99247741699219
J-758,37.744625091552734,59.581546783447266,74.95047760009766,4067.4215804879595,226.65266210868188,40.30463271867986,8.5170949312,1.1375340216,8.516094931200001,149.99999999999997,150.0,0.20085579893789332,0.15239999999999998,44675.27400000001,28143.65906121057,193.14392664000002,0.09337349067200001,3.0,0.07705303281545639,0.003663501003757119,0.0014884201809763908,0.0,53.149715423583984,49.760982513427734
J-759,31.6866397857666,60.745670318603516,76.66903686523438,4103.66539124006,207.47845545270732,-9.62345228330596,8.5995704584,1.2200095488,8.598570458400001,149.99999999999997,150.0,0.2008782839799588,0.15239999999999998,45081.157500000016,28399.349643938072,196.85572008,0.027128784452000003,3.0,0.01140171755105257,1.6265930753434077e-05,0.0003697493521030992,0.0,49.43769454956055,46.04883575439453
J-76,4.45789098739624,4.380921840667725,4.486853122711182,-5420.78079059697,-374.8249920594558,2052.7528210280857,6.146116995999999,0.9847972176,6.145116996,145.76026063995874,140.0,0.3464239219746696,0.2032,18168.243000000002,12494.988483298484,213.96895992,0.035961411948000004,3.0,0.13491638004779816,0.0645185112953186,0.004375239368528128,0.0,35.05195617675781,33.32262420654297
J-760,63.65449142456055,39.63234329223633,70.27456665039062,-1857.2377843657475,-404.86447779837636,478.68248898655656,3.9665875984000007,1.2039493319999999,3.965587598400001,149.99999999999997,150.0,0.27205921328826393,0.15239999999999998,15805.554000000006,9956.875094925059,205.48149912,0.010725333388000002,2.0,0.17052288353443146,0.035660553723573685,0.0031105871312320232,0.0,42.17548751831055,39.463138580322266
J-761,56.700355529785156,70.7855224609375,83.49095153808594,-2227.088127928648,-452.9340720050853,387.7735411151824,4.1770398064,1.4144015400000003,4.1760398064,149.99999999999997,150.0,0.2660289676939896,0.15239999999999998,17186.474000000006,10826.800183035471,207.5688,0.068137412112,3.0,0.004162533674389124,0.0004440962802618742,9.631587454350665e-05,0.0,40.1124382019043,37.415000915527344
J-762,43.57374954223633,55.74139404296875,87.28533172607422,-3651.394962422715,1103.3125693804398,-944.9392267021067,2.3909617936000007,1.5060064368000001,2.3899617936000004,149.99999999999997,150.0,0.2875640920475005,0.15239999999999998,8727.881000000001,5498.220496438758,209.1676284,0.034068706056,1.0,0.00186679617036134,0.00039033929351717234,3.4053093258989975e-05,0.0,39.04037857055664,36.407371520996094
J-763,15.271206855773926,8.58430004119873,23.885948181152344,-2506.3774667874554,2654.783235699905,-834.8253097800863,1.7367613240000002,2.334094392000001,1.7357613240000003,149.99999999999997,150.0,0.2788708678073068,0.2032,6421.4285,4045.2464687724305,211.73572080000002,0.011987137316,2.0,0.138324573636055,0.02614099159836769,0.004485764540731907,0.0,36.52589797973633,33.79020309448242
J-764,15.302833557128906,8.498099327087402,23.594125747680664,-2562.0548582845768,2650.4126017069348,-793.4917166566829,1.692988996,2.290322064000001,1.6919889960000003,149.99999999999997,150.0,0.28082849876917276,0.2032,6206.0135,3909.5435222908786,211.3806288,0.012618039280000002,3.0,0.09258583933115005,3.6594225093722343e-05,0.003002491546794772,0.0,36.8867073059082,34.151432037353516
J-765,128.40762329101562,131.17625427246094,138.8258514404297,4115.201390637004,201.29931554570754,-25.50928732235325,8.626155114400003,1.2465942048,8.625155114400002,149.99999999999997,150.0,0.200885440027694,0.15239999999999998,45211.98750000002,28481.767379416946,195.20150952,0.002523607856,1.0,7.778348663123325e-05,1.6265930753434077e-05,2.522461727494374e-06,0.0,51.09189987182617,47.70304870605469
J-766,15.072166442871094,10.043221473693848,22.73691749572754,-2292.8012386706696,2662.4113152190926,-997.8000202583272,1.9048399312000002,2.5021729992000004,1.9038399312,149.99999999999997,150.0,0.2721903408059371,0.2032,7248.5869999999995,4566.323671647165,207.16231872,0.040377725696,3.0,0.16024994850158691,0.024421056732535362,0.00452435202896595,0.0,41.0786247253418,38.34163284301758
J-767,14.918840408325195,11.905856132507324,22.34699058532715,-2320.0502654320653,2686.6467675184817,-1034.3671219530156,1.9525103464000002,2.5498434144000006,1.9515103464,149.99999999999997,150.0,0.2692641686266798,0.15239999999999998,7561.384999999999,4763.374063929673,206.57518248,0.079493647464,3.0,0.08693969994783401,0.0066881002858281136,0.0017556077800691128,0.0,41.675025939941406,38.93803405761719
J-768,111.43424987792969,104.1845474243164,118.17704010009766,-2574.0789084639086,2778.4102757447336,-1031.4995118226248,1.8746464431999998,2.5800862800000006,1.8736464432,149.99999999999997,150.0,0.2733021082019686,0.2032,7099.997,4472.717837245225,204.51720336000002,0.005047215712,1.0,0.00015556633297819644,3.252822352806106e-05,5.044902991357958e-06,0.0,43.74470520019531,41.00801086425781
J-769,89.6095199584961,81.0151138305664,92.43873596191406,10880.110640384457,1483.1128459312345,2368.535477791629,15.810239298400003,6.5431565352000005,15.809239298400001,150.0,150.0,0.16290942606675926,0.1016,109908.902,69238.26960031637,158.49596952000002,0.15015466743199998,3.0,0.00479869544506073,0.00012604703078977764,0.00015561816690023988,0.0,85.01681518554688,78.19810485839844
J-77,4.912368297576904,4.7269415855407715,4.944176197052002,-5512.683901589635,-397.16630660447083,2098.7522595045098,6.2522773119999995,1.0909575336000001,6.251277312,145.83226065655623,140.0,0.3439916675638145,0.2032,18690.685500000003,12824.106634853335,214.78999968000002,0.034068706056,3.0,0.05810773745179176,0.00014637719141319394,0.0018843915313482285,0.0,34.2259635925293,32.496337890625
J-770,154.9239044189453,150.92901611328125,155.92015075683594,11063.414338564087,1511.9932354617567,2421.4706863667084,16.0159671064,6.7488843432,16.0149671064,150.0,150.0,0.16342699762362092,0.1016,110921.342,69876.06683419415,156.87321432,0.019557960884,1.0,0.0006028195493854582,0.00012604703078977764,1.954899744305294e-05,0.0,86.63956451416016,79.82083892822266
J-771,15.366660118103027,8.353599548339844,25.081205368041992,-2681.165647747953,2618.8980289173583,-723.1750233185959,1.5986018847999999,2.1959349528000005,1.5976018848000002,149.99999999999997,150.0,0.28541482895276055,0.2032,5741.51,3616.924653590957,209.30481888000003,0.008832627496,3.0,0.09298772364854813,0.005215977318584919,0.00301552377641201,0.0,38.9749641418457,36.24067687988281
J-772,15.347895622253418,8.394281387329102,27.536767959594727,-2713.8207053868605,2583.6907717777335,-711.597541099146,1.626649276,2.1678875616000006,1.625649276,150.0,150.0,0.2839963732599355,0.2032,5879.538500000001,3703.877159908664,208.716372,0.022081568739999998,3.0,0.06866099685430527,1.626348966965452e-05,0.0022266258019953966,0.0,39.565452575683594,36.83182144165039
J-773,34.32884216308594,54.74980545043945,65.28544616699219,6091.636096555677,568.7259500169615,502.1487233042455,10.691076968800003,1.4165116704,10.690076968800001,149.99999999999997,150.0,0.2348465829243487,0.1016,49614.19300000001,31254.983067123438,186.51489240000004,0.09400439263600001,3.0,0.0695238783955574,0.002537205582484603,0.001573230605572462,0.0,58.86330795288086,54.516719818115234
J-774,42.99569320678711,55.18841552734375,66.18771362304688,6269.822586453093,557.2799573110543,438.8279182027328,10.9471882168,1.6726229183999999,10.9461882168,150.00000000000003,150.0,0.23410613833421728,0.1016,50874.58300000001,32048.979013161937,189.71727360000003,0.11293145155600001,3.0,0.041836291551589966,0.0007074901368469,0.0013567203423008323,0.0,55.65299987792969,51.29591751098633
J-775,89.63360595703125,93.72320556640625,100.58097076416016,6648.59245133271,526.235832840743,298.01388023019325,11.509879192,2.2353138936,11.508879191999998,150.00000000000003,150.0,0.232595078496954,0.1016,53643.731500000016,33793.43325587935,192.68306904,0.08201725532000001,3.0,0.0014130609342828393,4.066045585204847e-05,4.5824534026905894e-05,0.0,52.6871337890625,48.32994079589844
J-776,15.654825210571289,15.861628532409668,25.65243148803711,-1636.2927437337785,2093.311964873107,-835.0180659925728,3.0633572992,2.4468472272,3.0623572992,150.0,150.0,0.23901838714917253,0.15239999999999998,14320.876500000002,9021.586877647409,201.13965360000003,0.034068706056,3.0,0.02964852564036846,0.0003984711947850883,0.000961479963734746,0.0,46.807369232177734,44.072017669677734
J-777,15.254469871520996,14.096729278564453,24.144811630249023,-1717.5831365908991,2085.6641471838334,-749.4776173995986,2.9690552272000006,2.3525451552000005,2.9680552272,150.0,150.0,0.24015642127094716,0.15239999999999998,13856.791500000003,8729.231647427177,203.81543184,0.025866980523999997,3.0,0.04048580303788185,0.0018897828413173556,0.0013129250146448612,0.0,44.13297653198242,41.39916229248047
J-778,16.2412109375,10.382641792297363,24.972095489501953,-1956.6691161872475,2074.9331019141923,-577.6780312857946,2.7686861080000003,2.152176036,2.767686108,150.0,150.0,0.24612786255132654,0.15239999999999998,12576.153000000002,7922.4799456992805,204.5208,0.05047215712000001,3.0,0.06183985248208046,0.002976846881210804,0.0011280494509264827,0.0,43.43353271484375,40.703948974609375
J-779,14.968392372131348,13.360339164733887,23.4377498626709,-1233.0514500763788,2137.6170156754774,-1137.07891255319,3.0142079943999995,2.7380555856,3.0132079943999996,150.00000000000003,150.0,0.24679027519425992,0.2032,12708.075500000003,8005.585913051658,195.5694336,0.0946352946,3.0,0.17815528810024261,0.004730361979454756,0.005777445156127214,0.0,52.37168884277344,49.629573822021484
J-78,5.4084553718566895,5.100172519683838,5.438034534454346,-5599.417602964569,-441.69500180921597,2189.7550751843146,6.334108796799999,0.8970367632,6.3331087968,145.88611292874612,140.0,0.34217246761417264,0.2032,19093.399500000003,13077.800557697017,215.99822688000003,0.0473176473,3.0,0.13289400935173035,0.06220729276537895,0.004309655632823706,0.0,33.008365631103516,31.278417587280273
J-780,15.172313690185547,20.03309440612793,34.349430084228516,-1264.518420720707,2151.624578220882,-1165.127467977987,3.0679896496,2.7704073624000007,3.0669896495999995,150.00000000000003,150.0,0.2460258914113291,0.2032,12972.749000000003,8172.319770051334,197.70428328000003,0.029021490344000003,3.0,0.04679139330983162,0.0014339814661070704,0.001517410739324987,0.0,50.23868179321289,47.49855041503906
J-781,71.60929107666016,77.93404388427734,135.28807067871094,-3826.1756538624472,-537.6220826553196,1147.0576362530028,4.9523973616,2.1234138888,4.951397361600001,144.73811279982164,140.0,0.3249846318765789,0.15239999999999998,17654.789000000004,12171.532731922123,207.02128776,0.023343372668000004,3.0,0.003952537663280964,0.0001011990534607321,7.210006151581183e-05,0.0,41.26734161376953,38.95235061645508
J-782,67.50558471679688,97.89910888671875,138.288330078125,-3881.7849354995365,-557.4762383843486,1156.5392041960515,5.0260980016,2.1971145288000002,5.0250980016,144.81528631049497,140.0,0.3224534179939007,0.15239999999999998,18138.389000000003,12476.181641786703,207.834738,0.0157725491,2.0,0.004373142961412668,0.0008240495808422565,7.977252244018018e-05,0.0,40.4538688659668,38.13886260986328
J-783,12.783371925354004,45.53085708618164,65.9837875366211,-3860.703326024522,-534.3639824073683,1279.1671286690232,4.9017834928,2.1181841304,4.900783492800001,144.68376955679088,140.0,0.32990974179108906,0.07619999999999999,19933.441000000003,13606.993542014647,213.35615952,0.039115921768,1.0,0.008573434315621853,0.0017926692962646484,3.909799488610588e-05,0.0,34.9317626953125,32.6152458190918
J-784,18.036542892456055,18.120119094848633,24.03160858154297,-1747.1933027893115,2461.7731671428614,-2183.705234639818,4.4789938888,3.953429736,4.4779938887999995,150.0,150.0,0.20212684878502865,0.1016,26511.549500000005,16701.22964018995,193.96606368,0.251098981672,3.0,0.046540264040231705,0.00014635872503276914,0.0003829921770375222,0.0,53.60844039916992,50.69915008544922
J-785,63.371055603027344,57.4520149230957,69.90275573730469,-1494.34209517481,2329.109472043648,-1617.873078528669,3.590404048,3.2928217608000008,3.589404048,150.00000000000003,150.0,0.2354400629401864,0.15239999999999998,16048.210500000003,10109.739111046965,198.23594592,0.039115921768,1.0,0.0021433585789054632,0.0004481673240661621,3.909799488610588e-05,0.0,49.70867919921875,46.97014617919922
J-786,4.164166450500488,4.14829158782959,4.215671062469482,-5974.92170732345,4436.839215414766,-1128.8311503982095,2.1485199112,5.419147099200001,2.1475199112,150.0,150.0,0.29549766916385084,0.2032,7446.949000000001,4691.283901296789,207.08438136,0.11166964762800001,3.0,0.14696930348873138,0.1084015890955925,0.0047661070711910725,0.0,44.828704833984375,43.0789909362793
J-787,1.8235315084457397,1.8246393203735352,1.8490166664123535,-5745.641873343541,4250.699463962232,-1003.4006015545285,1.8559027672000001,5.1265299552000005,1.8549027672000002,150.0,150.0,0.3100579365946616,0.30479999999999996,6006.904000000001,3784.112397148858,208.797144,0.032176000164000004,3.0,0.3679252564907074,0.21287544071674347,0.023890415206551552,0.0,43.04429244995117,41.29595947265625
J-788,129.12413024902344,82.9033203125,132.27784729003906,-3732.7175485293415,-504.2524904967218,1131.1109039520306,4.8285394432,1.9995559704,4.8275394432,144.60311102445806,140.0,0.32941255494247385,0.15239999999999998,16842.073,11659.553733928942,208.20583200000002,0.041639529624000006,3.0,0.005969138350337744,8.674199489178136e-05,0.00010888581164181232,0.0,40.0828857421875,37.7679328918457
J-789,15.970826148986816,8.209293365478516,22.712871551513672,-2934.7235416266726,2447.182805563636,-751.2110209578499,1.3685604856,2.0740003224000003,1.3675604856,149.99999999999997,150.0,0.2992444288033178,0.2032,4609.4165,2903.750438041376,204.92880528000003,0.024605176596000002,3.0,0.15169726312160492,0.013177054934203625,0.004919430706650019,0.0,43.3737678527832,40.637542724609375
J-79,147.0679473876953,146.35194396972656,152.5633087158203,4502.852849931208,-4.029314639822469,-559.5755028334404,9.5092929976,2.1297320880000004,9.508292997600002,149.99999999999997,150.0,0.201100418215156,0.15239999999999998,49558.1385,31219.670944877773,178.4959092,0.018296156956000002,1.0,0.0005639279843308032,0.00011791496217483655,1.8287772036273964e-05,0.0,67.7966537475586,64.40740203857422
J-790,16.046749114990234,7.790813446044922,24.96828269958496,-3009.890721309549,2406.8555836741125,-779.9616467654448,1.2937811584,2.0625944016,1.2927811584000002,149.99999999999997,150.0,0.30479999999999996,0.30479999999999996,4241.408,2671.9196101962575,203.15840496,0.078231843536,3.0,0.2097659856081009,0.018138621002435684,0.012233405373990536,0.0,45.17335891723633,42.42249298095703
J-791,1.504295825958252,1.511605143547058,1.5424365997314453,-5391.934620328879,4285.26236746915,-1785.0295344873384,1.6665396712000002,5.022915231200001,1.6655396712000001,150.0,150.0,0.28360974246065734,0.2032,6112.9435,3850.9130962340214,205.97801832,0.0630901964,3.0,0.07471654564142227,7.318868301808834e-05,0.0024230030830949545,0.0,46.07188034057617,44.324485778808594
J-792,96.65523529052734,95.89581298828125,96.87528991699219,-5480.699748169856,4360.733053116883,-1852.5803997313865,1.7861767192000002,5.1425522792,1.7851767192000003,149.99999999999997,150.0,0.27822092906478,0.2032,6701.708500000001,4221.811804704699,206.41357752,0.011356235352,1.0,0.00035002431832253933,7.318868301808834e-05,1.1351031389494892e-05,0.0,45.636322021484375,43.8889274597168
J-793,1.2807118892669678,1.2867850065231323,1.3109852075576782,-5330.9131858728515,4232.610524255469,-1738.2970469927134,1.5845390224000002,4.9409145824000005,1.5835390224000003,149.99999999999997,150.0,0.28777361272741053,0.2032,5709.397000000001,3596.6947312533202,207.19313400000001,0.020188862848,2.0,0.12155365943908691,0.118805430829525,0.0039418963715434074,0.0,44.86124801635742,43.114097595214844
J-794,15.324610710144043,8.382107734680176,23.561161041259766,-2601.643376305739,2647.6316778291016,-764.7752045030585,1.661951212,2.2592842800000006,1.660951212,149.99999999999997,150.0,0.2822791233026536,0.2032,6053.2685,3813.3202019077826,211.20954456,0.008832627496,2.0,0.13920935988426208,0.02633616141974926,0.004514457657933235,0.0,37.06187438964844,34.326927185058594
J-795,100.31365966796875,100.6881103515625,114.89999389648438,3930.4880415607554,-172.13415552674522,-861.7436072640145,9.044629664799999,2.6565953472000006,9.043629664800001,149.99999999999997,150.0,0.1988264989896935,0.15239999999999998,47903.9685,30177.60914332547,194.84647848,0.022081568739999998,3.0,0.0010716792894527316,6.505636702058837e-05,1.9548999262042344e-05,0.0,51.5181770324707,48.16337585449219
J-796,132.49832153320312,128.4389190673828,135.97708129882812,3945.445173348842,-184.03438822101944,-890.9625333351687,9.086319903999998,2.698285586400001,9.085319904,150.0,150.0,0.1986134595074793,0.15239999999999998,48177.5265,30349.93988460904,192.01513032000003,0.005678117676,1.0,0.0003111327241640538,6.505636702058837e-05,5.675515694747446e-06,0.0,54.34952926635742,50.99472427368164
J-797,137.60008239746094,129.34400939941406,137.91677856445312,3965.877126694097,-200.28938802120484,-930.8785915220478,9.143262944799998,2.7552286272000006,9.1422629448,150.0,150.0,0.19832561666964663,0.15239999999999998,48551.1685,30585.31959507145,193.97721936,0.012618039280000002,1.0,0.000691405963152647,0.00014457017823588103,1.261225770576857e-05,0.0,52.38743591308594,49.032630920410156
J-798,15.209979057312012,8.755988121032715,25.030670166015625,-2385.65066050314,2662.4116431872585,-926.0913972571112,1.8318189952,2.4291520632000005,1.8308189952000002,149.99999999999997,150.0,0.27494197232921513,0.2032,6889.232,4339.944207204679,210.76727976,0.008201725532000001,2.0,0.13004066050052643,0.024421056732535362,0.0042171236127614975,0.0,37.4821662902832,34.74558639526367
J-799,15.219109535217285,8.721328735351562,24.878793716430664,-2403.5707051530626,2662.0821787631508,-912.3899014634843,1.817728396,2.4150614640000008,1.8167283960000002,149.99999999999997,150.0,0.2754984051895889,0.2032,6819.8885,4296.260539542986,211.04510496000003,0.029021490344000003,3.0,0.09179505705833435,0.0014800358330830932,0.0029768466483801603,0.0,37.205989837646484,34.46949005126953
J-8,129.288818359375,94.3122329711914,137.2045135498047,-4172.422725315325,-645.1733308771927,1421.1575098750805,5.329368515200001,2.1107473152000007,5.3283685152,145.11038053661684,140.0,0.32057685746391446,0.15239999999999998,18785.883,12884.077301927018,197.66496408000003,0.030914196236,2.0,0.0005375960026867688,1.2793026144208852e-05,1.7433843822800554e-05,0.0,50.63102722167969,48.32493209838867
J-80,117.89501953125,105.81951141357422,117.89501953125,4672.417551245648,-93.84155204112518,-793.4626685578204,9.895279830400002,2.5157189208,9.894279830400002,149.99999999999997,150.0,0.201182325229838,0.15239999999999998,51457.68,32416.307105377215,181.32801935999998,0.09400439263600001,3.0,0.0017566033639013767,9.351873450214043e-05,5.696536027244292e-05,0.0,64.96443939208984,61.57514572143555
J-800,15.506503105163574,8.969443321228027,26.687597274780273,-2931.619647514887,2355.92899339937,-711.4162010054437,1.4532583096,1.9893024984000003,1.4522583096000001,149.99999999999997,150.0,0.29364297755102337,0.2032,5026.2365,3166.3305840499665,207.02439672,0.04227043158800001,3.0,0.08747753500938416,0.003984128125011921,0.0028368320781737566,0.3333333333333333,41.27059555053711,38.54119110107422
J-801,71.17363739013672,60.40763473510742,72.86504364013672,10087.090504719752,1357.323235651231,2137.1551614991895,14.921442498400003,5.654359735200001,14.920442498400002,150.0,150.0,0.16050935427358903,0.1016,105534.90200000003,66482.82226419628,154.330146,0.158356392964,3.0,0.024487419053912163,0.0006668296409770846,0.00027564482297748327,0.0,89.18343353271484,82.36576080322266
J-802,62.86941146850586,72.88961029052734,80.96118927001953,10209.009541293777,1376.0300900131192,2170.95187667049,15.059007577600003,5.791924814400001,15.058007577600002,150.0,150.0,0.15997117749658155,0.1016,106888.88900000001,67335.78062548829,157.92959016,0.025866980523999997,1.0,0.0031891099642962217,0.0006668296409770846,2.585512447694782e-05,0.0,85.58394622802734,78.76622772216797
J-803,89.68873596191406,92.3182144165039,107.6659164428711,2804.529761469713,-386.96013147082664,-1150.571897733523,7.9148677384,3.1569873360000003,7.9138677384000005,149.99999999999997,150.0,0.20970443867314964,0.15239999999999998,39404.67800000001,24823.391638264708,198.79083432000002,0.033437804092,2.0,0.0012391279451549053,0.00015134597197175026,4.018401159555651e-05,0.0,47.76919174194336,44.50774383544922
J-804,18.080148696899414,17.511960983276367,25.795801162719727,1511.7526608166297,600.5922795729942,-1361.2775856812461,5.764167544,2.0183417088,5.763167544,150.0,150.0,0.2240019759223991,0.15239999999999998,26611.446000000004,16764.160491770363,201.4564932,0.09842070638400001,3.0,0.13295906782150269,0.00019110360881313682,0.002429690444841981,0.0,45.41500473022461,42.29750061035156
J-805,113.2764663696289,112.50689697265625,119.64478302001953,1514.711805972499,528.5980618472546,-1679.457038467119,6.078857999199999,2.333032164,6.0778579992,150.0,150.0,0.22292492159290656,0.15239999999999998,28160.119500000004,17739.763662802547,194.62437072,0.029652392308,1.0,0.0009139522444456816,0.00019110360881313682,2.9638802516274154e-05,0.0,52.24711990356445,49.12961959838867
J-806,18.73225212097168,26.3115234375,41.57232666015625,-2536.9214480267597,2361.3155013006703,-1011.1979074650707,2.6547067576000005,2.5865129880000004,2.6537067575999997,150.0,150.0,0.25015356767393865,0.15239999999999998,11828.257000000001,7451.334988933193,207.08349744,0.0630901964,3.0,0.003295701928436756,0.00010842756455531344,6.0118425608379766e-05,0.0,40.94648361206055,38.22967529296875
J-807,62.828365325927734,63.9146842956543,74.94605255126953,-2580.8714132694827,2389.9900202083077,-1063.0062042734687,2.7298823248,2.6616885552000005,2.7288823248,150.0,150.0,0.24746064103913024,0.15239999999999998,12321.535000000002,7762.080656758215,206.83237272,0.00946352946,1.0,0.0005185545305721462,0.00010842756455531344,9.459192369831726e-06,0.0,41.19760513305664,38.48080062866211
J-808,54.89364242553711,51.75746536254883,65.25540161132812,-662.3917993404363,-1217.1329466489165,246.28199596504925,5.4863386864,1.9713433776000002,5.4853386863999996,150.00000000000003,150.0,0.25642487650110984,0.15239999999999998,23709.010000000006,14935.740385584026,198.75547752,0.054257568904000006,3.0,0.07144667208194733,0.0004915383760817349,0.001303291879594326,0.0,48.47636795043945,45.54487991333008
J-809,55.026031494140625,51.49540328979492,64.91499328613281,-684.248426130515,-1207.3670728635025,246.61372876689143,5.467532526399999,1.9901495376000002,5.466532526399999,150.0,150.0,0.2567827465882285,0.15239999999999998,23585.610000000008,14858.003256805516,199.08844104,0.019557960884,2.0,0.1091923713684082,0.023268690332770348,0.00199182890355587,0.0,48.14554977416992,45.21517562866211
J-81,157.9999542236328,155.4011688232422,166.0562286376953,4783.149716733793,-152.5452760282451,-946.0739450402178,10.147708789600001,2.76814788,10.146708789600003,149.99999999999997,150.0,0.2012325207713478,0.15239999999999998,52699.9485,33198.88722176288,191.28037944000002,0.023974274632,1.0,0.0007389402016997337,0.00015450926730409265,2.3963286366779357e-05,0.0,55.012081146240234,51.62278366088867
